Location,Humidity3pm,Pressure3pm,RainTomorrow
MelbourneAirport,66,1014.6,Yes
MelbourneAirport,94,1007.3,Yes
MelbourneAirport,65,1017.3,No
MelbourneAirport,64,1024.4,No
MelbourneAirport,68,1026.2,No
MelbourneAirport,72,1027.3,Yes
MelbourneAirport,95,1027,Yes
MelbourneAirport,80,1026.4,No
MelbourneAirport,63,1023.3,No
MelbourneAirport,46,1019.8,No
MelbourneAirport,59,1018.1,No
MelbourneAirport,71,1009.5,No
MelbourneAirport,46,1011.1,No
MelbourneAirport,53,1012.5,No
MelbourneAirport,88,1020,No
MelbourneAirport,62,1021.1,No
MelbourneAirport,52,1023.6,No
MelbourneAirport,62,1010.2,Yes
MelbourneAirport,88,1002,Yes
MelbourneAirport,85,1011,Yes
MelbourneAirport,65,1022.2,No
MelbourneAirport,59,1027.5,No
MelbourneAirport,95,1028.6,No
MelbourneAirport,52,1031.3,No
MelbourneAirport,61,1027,No
MelbourneAirport,70,1015.7,No
MelbourneAirport,76,1004.1,Yes
MelbourneAirport,57,1008.8,No
MelbourneAirport,97,1012.9,Yes
MelbourneAirport,61,1022.4,No
MelbourneAirport,71,1023.9,No
MelbourneAirport,79,1031,No
MelbourneAirport,62,1035.2,No
MelbourneAirport,64,1033.7,No
MelbourneAirport,46,1030.3,No
MelbourneAirport,49,1026.6,No
MelbourneAirport,58,1022.2,No
MelbourneAirport,81,1011.2,Yes
MelbourneAirport,72,1014,No
MelbourneAirport,88,1007.9,Yes
MelbourneAirport,74,1007.4,No
MelbourneAirport,54,1006.6,No
MelbourneAirport,61,1016.4,No
MelbourneAirport,65,1023.2,No
MelbourneAirport,44,1018.3,Yes
MelbourneAirport,44,1017.1,No
MelbourneAirport,51,1022,No
MelbourneAirport,73,1027.6,No
MelbourneAirport,63,1032.1,No
MelbourneAirport,65,1031.1,No
MelbourneAirport,48,1027.9,No
MelbourneAirport,55,1023.8,No
MelbourneAirport,66,1013.4,Yes
MelbourneAirport,71,1006.6,Yes
MelbourneAirport,77,1013.1,Yes
MelbourneAirport,67,1019.7,Yes
MelbourneAirport,84,1027.3,Yes
MelbourneAirport,62,1030.4,No
MelbourneAirport,58,1028,No
MelbourneAirport,52,1023.9,No
MelbourneAirport,63,1017.7,No
MelbourneAirport,45,1013.4,No
MelbourneAirport,38,1013.6,No
MelbourneAirport,46,1006.2,Yes
MelbourneAirport,78,1020.3,No
MelbourneAirport,46,1019.6,No
MelbourneAirport,84,1013,Yes
MelbourneAirport,77,1019.4,Yes
MelbourneAirport,68,1027.9,Yes
MelbourneAirport,73,1029.7,No
MelbourneAirport,55,1028.3,No
MelbourneAirport,57,1021.8,No
MelbourneAirport,56,1014.2,Yes
MelbourneAirport,57,1012.3,No
MelbourneAirport,55,1006.6,Yes
MelbourneAirport,89,999,Yes
MelbourneAirport,61,1016.5,Yes
MelbourneAirport,56,1021.8,No
MelbourneAirport,66,1018.8,No
MelbourneAirport,45,1010.3,No
MelbourneAirport,43,1000.4,No
MelbourneAirport,51,998.5,No
MelbourneAirport,68,1007.9,No
MelbourneAirport,52,1015.7,Yes
MelbourneAirport,53,1020.7,No
MelbourneAirport,46,1020.3,No
MelbourneAirport,43,1015.3,No
MelbourneAirport,25,1003.7,Yes
MelbourneAirport,46,1012.7,Yes
MelbourneAirport,50,1020.8,No
MelbourneAirport,44,1024.6,No
MelbourneAirport,43,1019.6,No
MelbourneAirport,28,1018.6,No
MelbourneAirport,25,1014,No
MelbourneAirport,48,997.1,No
MelbourneAirport,46,1002.5,Yes
MelbourneAirport,54,1006.5,No
MelbourneAirport,63,1017.5,No
MelbourneAirport,45,1024.3,No
MelbourneAirport,58,1021.6,No
MelbourneAirport,40,1021.4,No
MelbourneAirport,35,1010.4,Yes
MelbourneAirport,71,1015.5,Yes
MelbourneAirport,67,1020.1,No
MelbourneAirport,51,1023.9,No
MelbourneAirport,51,1018.3,Yes
MelbourneAirport,65,1018,No
MelbourneAirport,86,1013.8,Yes
MelbourneAirport,53,1015.4,Yes
MelbourneAirport,44,1006,No
MelbourneAirport,60,1016,No
MelbourneAirport,42,1013.3,No
MelbourneAirport,27,1008.1,No
MelbourneAirport,52,1017.6,No
MelbourneAirport,40,1018.8,No
MelbourneAirport,34,1011.1,No
MelbourneAirport,23,1004.2,No
MelbourneAirport,63,996.2,Yes
MelbourneAirport,81,1011.8,Yes
MelbourneAirport,46,1022.8,No
MelbourneAirport,59,1030.7,No
MelbourneAirport,45,1027.2,No
MelbourneAirport,25,1021,No
MelbourneAirport,12,1009.8,No
MelbourneAirport,53,1018.1,No
MelbourneAirport,90,1016.3,Yes
MelbourneAirport,54,1019.4,No
MelbourneAirport,45,1014.9,No
MelbourneAirport,40,1012.4,Yes
MelbourneAirport,43,1009.3,Yes
MelbourneAirport,87,1012.1,Yes
MelbourneAirport,57,1020.3,No
MelbourneAirport,58,1021.5,Yes
MelbourneAirport,36,1021.9,No
MelbourneAirport,36,1014.3,No
MelbourneAirport,40,1009.1,No
MelbourneAirport,49,1020.8,No
MelbourneAirport,40,1018.6,Yes
MelbourneAirport,29,1008.7,No
MelbourneAirport,41,1013.6,No
MelbourneAirport,28,1016.4,No
MelbourneAirport,40,1024,No
MelbourneAirport,26,1021.3,No
MelbourneAirport,38,1015.1,No
MelbourneAirport,53,1010.9,No
MelbourneAirport,65,1012.6,Yes
MelbourneAirport,49,1022.9,No
MelbourneAirport,53,1023.3,No
MelbourneAirport,24,1016.5,No
MelbourneAirport,11,1012.1,No
MelbourneAirport,26,1009.7,Yes
MelbourneAirport,51,1013.1,No
MelbourneAirport,60,1019.1,No
MelbourneAirport,32,1014.5,No
MelbourneAirport,23,1012.7,No
MelbourneAirport,36,1010.5,No
MelbourneAirport,55,1009.5,No
MelbourneAirport,63,1009.4,Yes
MelbourneAirport,45,1011.1,No
MelbourneAirport,53,1019.6,No
MelbourneAirport,43,1024.3,No
MelbourneAirport,24,1020,No
MelbourneAirport,42,1017.8,No
MelbourneAirport,40,1022.1,No
MelbourneAirport,41,1017.1,No
MelbourneAirport,45,1015.2,No
MelbourneAirport,47,1016.1,No
MelbourneAirport,50,1015.2,Yes
MelbourneAirport,41,1015,No
MelbourneAirport,38,1019.3,No
MelbourneAirport,24,1014.6,No
MelbourneAirport,44,1014.6,No
MelbourneAirport,42,1018.6,No
MelbourneAirport,51,1017,No
MelbourneAirport,14,1010,No
MelbourneAirport,56,1016.7,No
MelbourneAirport,46,1014.8,Yes
MelbourneAirport,71,1014.8,Yes
MelbourneAirport,44,1011.9,No
MelbourneAirport,25,1005.5,No
MelbourneAirport,48,1009.4,No
MelbourneAirport,40,1011.5,No
MelbourneAirport,37,1017.5,No
MelbourneAirport,14,1011.6,No
MelbourneAirport,12,1005.4,No
MelbourneAirport,35,1016.4,No
MelbourneAirport,46,1022.1,No
MelbourneAirport,35,1010.7,No
MelbourneAirport,13,997.5,No
MelbourneAirport,37,1005.7,No
MelbourneAirport,32,1006.4,No
MelbourneAirport,8,1000.3,No
MelbourneAirport,38,1011.8,No
MelbourneAirport,49,1014.6,No
MelbourneAirport,38,1019.9,No
MelbourneAirport,36,1014.7,No
MelbourneAirport,37,1014.2,No
MelbourneAirport,44,1004.9,No
MelbourneAirport,37,1015.7,No
MelbourneAirport,38,1013.6,No
MelbourneAirport,47,1007.9,No
MelbourneAirport,37,1012.1,No
MelbourneAirport,37,1016.7,No
MelbourneAirport,12,1009.5,No
MelbourneAirport,58,1012.3,No
MelbourneAirport,46,1013.5,No
MelbourneAirport,44,1011,No
MelbourneAirport,45,1009.3,Yes
MelbourneAirport,40,1012.4,No
MelbourneAirport,29,1012.2,No
MelbourneAirport,57,1006.2,No
MelbourneAirport,34,1020.9,No
MelbourneAirport,33,1022,No
MelbourneAirport,26,1019.3,No
MelbourneAirport,24,1017.6,No
MelbourneAirport,21,1016.5,No
MelbourneAirport,27,1014.2,No
MelbourneAirport,26,1014.9,No
MelbourneAirport,37,1015.9,No
MelbourneAirport,21,1013.9,No
MelbourneAirport,28,1014.7,No
MelbourneAirport,20,1014.8,No
MelbourneAirport,23,1012.1,No
MelbourneAirport,32,1009.5,No
MelbourneAirport,42,1014.7,No
MelbourneAirport,41,1017.1,No
MelbourneAirport,81,1013.8,Yes
MelbourneAirport,46,1024,Yes
MelbourneAirport,68,1023.1,Yes
MelbourneAirport,38,1022.1,No
MelbourneAirport,30,1015.8,No
MelbourneAirport,68,999.6,Yes
MelbourneAirport,56,1011.9,No
MelbourneAirport,35,1014.1,No
MelbourneAirport,37,1012.1,No
MelbourneAirport,39,1017.6,No
MelbourneAirport,23,1012.1,No
MelbourneAirport,21,1006,Yes
MelbourneAirport,50,1015.8,No
MelbourneAirport,52,1019.9,No
MelbourneAirport,49,1012.5,Yes
MelbourneAirport,75,1015,Yes
MelbourneAirport,43,1017.3,No
MelbourneAirport,96,1018.3,Yes
MelbourneAirport,65,1025.1,No
MelbourneAirport,45,1027.6,No
MelbourneAirport,41,1026.5,No
MelbourneAirport,33,1022,No
MelbourneAirport,43,1019.9,Yes
MelbourneAirport,55,1024.2,No
MelbourneAirport,58,1023.3,No
MelbourneAirport,38,1020.6,No
MelbourneAirport,90,1024.5,No
MelbourneAirport,45,1019.2,Yes
MelbourneAirport,33,1010.4,No
MelbourneAirport,60,1008.8,No
MelbourneAirport,92,1013.3,Yes
MelbourneAirport,50,1016.1,No
MelbourneAirport,62,1016.4,Yes
MelbourneAirport,51,1020.4,Yes
MelbourneAirport,46,1024.7,No
MelbourneAirport,49,1019.1,No
MelbourneAirport,34,1007.7,No
MelbourneAirport,73,1007,Yes
MelbourneAirport,39,1014.9,No
MelbourneAirport,73,1017.9,Yes
MelbourneAirport,47,1018.6,No
MelbourneAirport,40,1020.8,No
MelbourneAirport,37,1012.4,No
MelbourneAirport,56,1015.8,No
MelbourneAirport,44,1024.1,No
MelbourneAirport,43,1023,No
MelbourneAirport,70,1021.7,Yes
MelbourneAirport,42,1026,No
MelbourneAirport,32,1015.3,No
MelbourneAirport,42,1025.6,No
MelbourneAirport,52,1025.4,No
MelbourneAirport,28,1022.9,No
MelbourneAirport,42,1024.3,No
MelbourneAirport,32,1025,No
MelbourneAirport,35,1026.9,No
MelbourneAirport,33,1026.8,No
MelbourneAirport,28,1022.6,No
MelbourneAirport,47,1016,No
MelbourneAirport,68,1011.4,No
MelbourneAirport,49,1009.3,No
MelbourneAirport,61,1003.2,Yes
MelbourneAirport,82,1009.6,Yes
MelbourneAirport,60,1015.3,No
MelbourneAirport,67,1016.8,No
MelbourneAirport,41,1016.7,No
MelbourneAirport,76,1013.6,Yes
MelbourneAirport,46,1015.6,No
MelbourneAirport,56,1011.4,No
MelbourneAirport,62,1020.6,No
MelbourneAirport,49,1023.9,No
MelbourneAirport,44,1024.1,No
MelbourneAirport,54,1026.9,No
MelbourneAirport,74,1029.1,No
MelbourneAirport,46,1025.8,No
MelbourneAirport,39,1023.4,No
MelbourneAirport,93,1021.6,Yes
MelbourneAirport,77,1019,Yes
MelbourneAirport,90,1011.1,Yes
MelbourneAirport,76,1020.2,No
MelbourneAirport,65,1024.5,No
MelbourneAirport,67,1024.9,No
MelbourneAirport,73,1019.1,No
MelbourneAirport,59,1014.3,Yes
MelbourneAirport,58,1023.3,No
MelbourneAirport,45,1028,No
MelbourneAirport,57,1023.5,No
MelbourneAirport,50,1016.6,No
MelbourneAirport,70,1016.1,No
MelbourneAirport,97,1008.5,Yes
MelbourneAirport,94,1009.4,Yes
MelbourneAirport,65,1014.9,No
MelbourneAirport,81,1021.2,No
MelbourneAirport,68,1018.9,No
MelbourneAirport,86,1014.5,Yes
MelbourneAirport,71,1019.2,No
MelbourneAirport,53,1025.7,No
MelbourneAirport,45,1022.2,No
MelbourneAirport,51,1019.7,No
MelbourneAirport,47,1025.2,No
MelbourneAirport,49,1029.1,No
MelbourneAirport,79,1026.9,No
MelbourneAirport,47,1023.4,No
MelbourneAirport,44,1021.2,No
MelbourneAirport,49,1020.7,No
MelbourneAirport,51,1023.3,No
MelbourneAirport,78,1027,No
MelbourneAirport,55,1024.6,No
MelbourneAirport,60,1021.7,No
MelbourneAirport,45,1021,No
MelbourneAirport,51,1018.4,No
MelbourneAirport,50,1003,No
MelbourneAirport,43,1009.5,No
MelbourneAirport,46,1016.7,Yes
MelbourneAirport,75,1024.6,No
MelbourneAirport,61,1032.7,No
MelbourneAirport,47,1033.3,No
MelbourneAirport,43,1030.3,No
MelbourneAirport,57,1030.4,No
MelbourneAirport,59,1027.1,No
MelbourneAirport,87,1023.8,Yes
MelbourneAirport,84,1016.5,No
MelbourneAirport,64,1019,No
MelbourneAirport,69,1021.1,No
MelbourneAirport,66,1016.9,No
MelbourneAirport,61,1005.9,Yes
MelbourneAirport,71,1002.5,Yes
MelbourneAirport,88,1002.9,Yes
MelbourneAirport,76,1011.2,No
MelbourneAirport,53,1015.5,Yes
MelbourneAirport,71,1026.2,No
MelbourneAirport,66,1030.6,No
MelbourneAirport,73,1024.9,No
MelbourneAirport,60,1024.9,No
MelbourneAirport,61,1023.6,No
MelbourneAirport,53,1016.6,Yes
MelbourneAirport,49,1015.5,No
MelbourneAirport,47,1022.3,No
MelbourneAirport,46,1023.2,No
MelbourneAirport,45,1019.1,No
MelbourneAirport,56,1009.2,Yes
MelbourneAirport,70,1006.9,Yes
MelbourneAirport,60,1012.8,No
MelbourneAirport,60,1008.3,Yes
MelbourneAirport,40,1008.4,No
MelbourneAirport,63,1007.9,Yes
MelbourneAirport,60,1016.9,Yes
MelbourneAirport,75,1008.9,No
MelbourneAirport,45,1016,No
MelbourneAirport,59,1011,No
MelbourneAirport,39,1004.9,No
MelbourneAirport,45,1009.6,No
MelbourneAirport,82,1005.5,Yes
MelbourneAirport,55,1018.6,No
MelbourneAirport,44,1004.5,No
MelbourneAirport,45,1006.8,No
MelbourneAirport,54,1002.3,No
MelbourneAirport,52,1010.4,No
MelbourneAirport,66,1015,No
MelbourneAirport,50,1011.8,No
MelbourneAirport,48,1006.7,No
MelbourneAirport,72,1010.9,No
MelbourneAirport,60,1022.4,No
MelbourneAirport,47,1022.4,No
MelbourneAirport,47,1022.2,No
MelbourneAirport,54,1016.9,No
MelbourneAirport,47,1015.9,No
MelbourneAirport,38,1005.2,Yes
MelbourneAirport,54,1011.8,No
MelbourneAirport,45,1018.4,No
MelbourneAirport,48,1021.8,No
MelbourneAirport,59,1029.5,No
MelbourneAirport,51,1028.8,No
MelbourneAirport,49,1022.5,No
MelbourneAirport,94,1024.3,Yes
MelbourneAirport,60,1025.2,No
MelbourneAirport,74,1024.7,No
MelbourneAirport,52,1024.5,No
MelbourneAirport,45,1003.2,No
MelbourneAirport,48,1006.9,No
MelbourneAirport,37,1011.3,No
MelbourneAirport,43,1017.8,No
MelbourneAirport,40,1014.8,No
MelbourneAirport,49,1013.3,No
MelbourneAirport,46,1013,Yes
MelbourneAirport,88,1004.7,Yes
MelbourneAirport,64,1000.9,No
MelbourneAirport,82,996.3,Yes
MelbourneAirport,52,1005.5,No
MelbourneAirport,70,1010.2,Yes
MelbourneAirport,47,1012,Yes
MelbourneAirport,45,1009.5,No
MelbourneAirport,48,1001.4,No
MelbourneAirport,40,1002.4,No
MelbourneAirport,34,1005,Yes
MelbourneAirport,34,1011.2,No
MelbourneAirport,37,1011.2,Yes
MelbourneAirport,60,1013.2,No
MelbourneAirport,45,1011.2,No
MelbourneAirport,40,1002.8,Yes
MelbourneAirport,54,1007.3,No
MelbourneAirport,82,1001.3,Yes
MelbourneAirport,54,1020.9,No
MelbourneAirport,41,1017.3,No
MelbourneAirport,30,1006.6,No
MelbourneAirport,62,1008.1,Yes
MelbourneAirport,45,1013.4,No
MelbourneAirport,50,1016.7,No
MelbourneAirport,39,1008.2,No
MelbourneAirport,96,1007.7,Yes
MelbourneAirport,37,1014.8,No
MelbourneAirport,29,1007.4,No
MelbourneAirport,53,1003.8,Yes
MelbourneAirport,81,1019.9,Yes
MelbourneAirport,40,1018.4,No
MelbourneAirport,12,1002.5,Yes
MelbourneAirport,44,1011.6,No
MelbourneAirport,28,1022,No
MelbourneAirport,19,1019.6,No
MelbourneAirport,11,1010,No
MelbourneAirport,91,1015.5,No
MelbourneAirport,86,1008.7,Yes
MelbourneAirport,94,1011.6,Yes
MelbourneAirport,45,1020.5,No
MelbourneAirport,56,1022.4,No
MelbourneAirport,51,1023.7,No
MelbourneAirport,52,1022.5,No
MelbourneAirport,70,1013.3,Yes
MelbourneAirport,55,1018.6,No
MelbourneAirport,49,1021.3,No
MelbourneAirport,47,1023.5,No
MelbourneAirport,39,1018.2,No
MelbourneAirport,30,1013,No
MelbourneAirport,78,1021.2,Yes
MelbourneAirport,42,1029.4,No
MelbourneAirport,30,1023.2,No
MelbourneAirport,17,1014.1,No
MelbourneAirport,72,1011.3,No
MelbourneAirport,93,1005.1,Yes
MelbourneAirport,55,1017.2,Yes
MelbourneAirport,55,1021.4,No
MelbourneAirport,49,1021.3,No
MelbourneAirport,94,1015.3,Yes
MelbourneAirport,87,1013.7,Yes
MelbourneAirport,56,1017.6,No
MelbourneAirport,49,1019.3,No
MelbourneAirport,62,1018.1,No
MelbourneAirport,56,1018.2,No
MelbourneAirport,36,1011.7,No
MelbourneAirport,23,1007,No
MelbourneAirport,62,1010.8,No
MelbourneAirport,32,1006.8,No
MelbourneAirport,43,1007,No
MelbourneAirport,74,1006.7,Yes
MelbourneAirport,60,1011,No
MelbourneAirport,42,1012.8,No
MelbourneAirport,28,1013.1,No
MelbourneAirport,23,1011.2,No
MelbourneAirport,74,1007.5,Yes
MelbourneAirport,49,1016.7,No
MelbourneAirport,49,1020.6,No
MelbourneAirport,24,1017.3,No
MelbourneAirport,16,1012.1,No
MelbourneAirport,61,1008.2,Yes
MelbourneAirport,76,1001.9,Yes
MelbourneAirport,82,1004.3,Yes
MelbourneAirport,44,1017.9,No
MelbourneAirport,33,1018.2,No
MelbourneAirport,35,1007.7,No
MelbourneAirport,93,1003.9,Yes
MelbourneAirport,38,1007.7,No
MelbourneAirport,82,1009.8,Yes
MelbourneAirport,35,1010.8,No
MelbourneAirport,42,1013,No
MelbourneAirport,42,1019.3,No
MelbourneAirport,50,1019.8,No
MelbourneAirport,55,1020.1,No
MelbourneAirport,54,1020.6,No
MelbourneAirport,47,1018.8,No
MelbourneAirport,15,1011.8,No
MelbourneAirport,59,1014,No
MelbourneAirport,69,1013.1,No
MelbourneAirport,51,1005.7,No
MelbourneAirport,73,1014,No
MelbourneAirport,39,1017.8,No
MelbourneAirport,16,1011.2,No
MelbourneAirport,28,1008.9,No
MelbourneAirport,50,1012.3,No
MelbourneAirport,13,999.5,No
MelbourneAirport,37,1017.3,No
MelbourneAirport,36,1014.7,No
MelbourneAirport,38,1015.2,No
MelbourneAirport,33,1003.7,Yes
MelbourneAirport,43,1007.5,No
MelbourneAirport,54,1002.4,No
MelbourneAirport,38,1007.2,No
MelbourneAirport,24,1001.9,No
MelbourneAirport,30,1017.7,No
MelbourneAirport,52,1023.1,No
MelbourneAirport,30,1018.7,No
MelbourneAirport,23,1016.6,No
MelbourneAirport,22,1015.5,No
MelbourneAirport,56,1018.9,No
MelbourneAirport,42,1020.2,No
MelbourneAirport,33,1014.4,No
MelbourneAirport,14,1010.8,No
MelbourneAirport,14,1013.6,No
MelbourneAirport,12,1011.6,No
MelbourneAirport,9,1005.8,No
MelbourneAirport,59,1013.5,No
MelbourneAirport,48,1012.6,No
MelbourneAirport,53,1010.4,No
MelbourneAirport,44,1013.5,No
MelbourneAirport,36,1020.4,No
MelbourneAirport,28,1014,Yes
MelbourneAirport,67,1009.5,Yes
MelbourneAirport,37,1020.2,No
MelbourneAirport,30,1019.6,No
MelbourneAirport,20,1015.9,No
MelbourneAirport,13,1008.6,No
MelbourneAirport,46,1017.6,No
MelbourneAirport,34,1013.1,No
MelbourneAirport,51,1013,No
MelbourneAirport,34,1009,No
MelbourneAirport,16,1007.5,No
MelbourneAirport,60,1012.1,No
MelbourneAirport,44,1019.9,No
MelbourneAirport,25,1017.1,No
MelbourneAirport,19,1011.4,No
MelbourneAirport,36,1009.5,No
MelbourneAirport,7,1008.3,No
MelbourneAirport,32,1011.8,No
MelbourneAirport,42,1018.3,No
MelbourneAirport,38,1013.8,No
MelbourneAirport,47,1014.5,No
MelbourneAirport,45,1010.8,No
MelbourneAirport,45,1003.6,No
MelbourneAirport,51,994.8,Yes
MelbourneAirport,49,1009.6,No
MelbourneAirport,34,1011.3,No
MelbourneAirport,23,1004,No
MelbourneAirport,32,996.9,Yes
MelbourneAirport,38,1011.6,No
MelbourneAirport,45,1021.6,No
MelbourneAirport,55,1024.2,No
MelbourneAirport,38,1020.2,No
MelbourneAirport,39,1016.9,No
MelbourneAirport,12,1005.5,No
MelbourneAirport,45,1013.4,No
MelbourneAirport,37,1021.7,No
MelbourneAirport,46,1021.6,No
MelbourneAirport,60,1021.6,No
MelbourneAirport,48,1022.3,No
MelbourneAirport,43,1021.9,No
MelbourneAirport,27,1018.3,No
MelbourneAirport,74,1018.7,No
MelbourneAirport,40,1019.2,No
MelbourneAirport,62,1021.1,No
MelbourneAirport,49,1019.1,No
MelbourneAirport,19,1015.8,No
MelbourneAirport,22,1018.5,No
MelbourneAirport,30,1016.3,Yes
MelbourneAirport,40,1020.2,No
MelbourneAirport,40,1017.7,No
MelbourneAirport,37,1009.9,No
MelbourneAirport,20,998.9,Yes
MelbourneAirport,45,1005.7,No
MelbourneAirport,41,1011.8,No
MelbourneAirport,41,1019.4,No
MelbourneAirport,49,1025.8,No
MelbourneAirport,14,1019.6,No
MelbourneAirport,58,1015,No
MelbourneAirport,48,1020.2,No
MelbourneAirport,49,1019.1,No
MelbourneAirport,60,1020,No
MelbourneAirport,40,1021.8,No
MelbourneAirport,42,1021.8,Yes
MelbourneAirport,69,1013.9,Yes
MelbourneAirport,64,1016.1,No
MelbourneAirport,48,1016.1,No
MelbourneAirport,51,1018.6,No
MelbourneAirport,35,1016.1,No
MelbourneAirport,23,1012.7,No
MelbourneAirport,84,1014.3,No
MelbourneAirport,94,1020.8,No
MelbourneAirport,66,1020,No
MelbourneAirport,51,1020,No
MelbourneAirport,55,1022.3,No
MelbourneAirport,36,1020.3,No
MelbourneAirport,93,1019.2,Yes
MelbourneAirport,91,1017,Yes
MelbourneAirport,94,1009.3,Yes
MelbourneAirport,91,1013,Yes
MelbourneAirport,70,1017.4,No
MelbourneAirport,55,1020,No
MelbourneAirport,46,1021.7,No
MelbourneAirport,55,1021.8,No
MelbourneAirport,40,1018.1,No
MelbourneAirport,38,1018.1,No
MelbourneAirport,42,1017,Yes
MelbourneAirport,55,1018.6,No
MelbourneAirport,41,1016.5,No
MelbourneAirport,41,1015.7,Yes
MelbourneAirport,70,1014.5,Yes
MelbourneAirport,49,1013.5,No
MelbourneAirport,34,1017.4,No
MelbourneAirport,32,1013.8,No
MelbourneAirport,54,1015.1,No
MelbourneAirport,42,1022.5,No
MelbourneAirport,42,1016.3,No
MelbourneAirport,90,1007.8,Yes
MelbourneAirport,54,1018.9,No
MelbourneAirport,48,1014,No
MelbourneAirport,70,999.6,No
MelbourneAirport,91,1000.2,Yes
MelbourneAirport,92,1011.8,No
MelbourneAirport,72,1018.2,No
MelbourneAirport,58,1024.7,No
MelbourneAirport,50,1026.8,No
MelbourneAirport,38,1024.5,No
MelbourneAirport,56,1018.3,Yes
MelbourneAirport,79,1016.8,Yes
MelbourneAirport,63,1024.8,No
MelbourneAirport,52,1029,No
MelbourneAirport,41,1026,No
MelbourneAirport,39,1022.1,No
MelbourneAirport,47,1019.9,No
MelbourneAirport,42,1024.2,No
MelbourneAirport,58,1022.5,No
MelbourneAirport,55,1021.3,No
MelbourneAirport,50,1017.7,No
MelbourneAirport,77,1018.9,No
MelbourneAirport,44,1020,No
MelbourneAirport,60,1014.8,Yes
MelbourneAirport,70,1011.9,No
MelbourneAirport,59,1015,No
MelbourneAirport,73,1016.1,No
MelbourneAirport,71,1015.6,No
MelbourneAirport,57,1001.4,No
MelbourneAirport,55,1013.1,No
MelbourneAirport,59,1024.5,No
MelbourneAirport,50,1024.2,No
MelbourneAirport,67,1019.2,Yes
MelbourneAirport,91,1016.9,Yes
MelbourneAirport,76,1017.9,Yes
MelbourneAirport,72,1017.7,No
MelbourneAirport,61,1023.3,Yes
MelbourneAirport,65,1028.9,No
MelbourneAirport,67,1030,No
MelbourneAirport,77,1028.6,No
MelbourneAirport,60,1032.8,No
MelbourneAirport,68,1031.9,No
MelbourneAirport,59,1027.8,No
MelbourneAirport,67,1021.2,No
MelbourneAirport,77,1014.9,Yes
MelbourneAirport,70,1010.5,No
MelbourneAirport,84,1015.1,Yes
MelbourneAirport,63,1018.8,No
MelbourneAirport,60,1018.7,Yes
MelbourneAirport,66,1029.4,No
MelbourneAirport,58,1029.8,No
MelbourneAirport,83,1020,No
MelbourneAirport,69,1012.2,No
